Date,nps,Comment,comment
2/4/2023 1:12,10,SIEMPRE HAN SIDO MUY PROFESIONALES,for practice
2/4/2023 1:34,10,ME GUSTA,"BECAUSE IT IS VERY EFFECTIVE, FAST AND I CAN DO IT BEFORE AND VERY GOOD PRICES"
2/4/2023 1:36,10,eficiente,great
2/4/2023 1:57,10,Muy rapido todo,"because it's fast and safe so far, only once have I been unable to transfer my pass to another cell but the page is good"
2/4/2023 20:00,10,buenos precios y mejor servicio,excellent service
2/4/2023 20:12,9,CONFIABLE,very good service
2/4/2023 20:14,10,Excellent Service!!!!!,they are the best
2/4/2023 20:15,10,buen servicio en linea,GRACIAS
2/4/2023 20:18,10,.,It is simple and fast.
2/4/2023 20:32,9,ES RAPIDO,the process was very simple
2/4/2023 20:33,10,FACIL Y RAPIDO,QUICK AND EASY
2/4/2023 20:43,9,por practico,very easy
2/4/2023 20:48,10,"POR QUE ES MUY EFICAZ, RAPIDO Y LO PUEDO HACER ANTES Y MUY BUENOS PRECIOS",VERY EASY
2/4/2023 21:07,10,eXCELENTE,GRACIAS
2/4/2023 21:12,10,"porque es rápido y hasta ahora seguro, sólo una ocasión no he podido transferir mi pase a otro cel pero es buena la página",for the speed
2/4/2023 21:33,10,excelente SErvicio,GREAT
2/4/2023 21:45,10,muy buen servicio,j
2/4/2023 21:45,10,son los mejores,good
2/4/2023 21:48,9,GRACIAS,very fast and simple
2/4/2023 21:52,10,Es sencillo y rápido.,cash
2/4/2023 21:54,9,el tramite fue muy sencillo,Browsing friendly
2/4/2023 21:56,10,muy fácil,I PRACTICE IT
2/4/2023 21:56,10,RAPIDO Y FACIL,Efficient
2/4/2023 22:11,10,FACILÍSIMO,very easy and practical process
2/4/2023 23:33,10,GRACIAS,For the service
2/4/2023 2:00,10,Por la rapidez,price and service
2/4/2023 2:06,10,EXCELENTE,It's intuitive
2/4/2023 2:09,9,j,VERY EASY TO UNDERSTAND AND FILL
2/4/2023 2:23,9,bine,for its efficiency
2/4/2023 2:23,10,muy rapido y sencillo,Ease of doing the process
2/4/2023 2:29,10,efectivo,for your always kind attention
2/4/2023 2:36,10,Amigable para la navegación,practice
2/4/2023 2:58,10,LO PRACTICO,too easy
2/4/2023 3:02,10,Eficiente,Speed
2/4/2023 3:26,10,muy facil y practico el proceso,fast and efficient
2/4/2023 3:30,10,Por el servicio,and
2/4/2023 3:40,10,Es intuitiva,GOOD
2/4/2023 3:40,10,Precio y servicio,
2/4/2023 3:46,10,MUY FACIL DE COMPRENDER Y LLENAR,It is very fast and comfortable
2/4/2023 3:56,10,por su eficiencia,GRACIAS
2/4/2023 4:11,10,Facilidad para hacer el tramite,It is easy
2/4/2023 4:16,10,por su atencion siempre amable,IT IS VERY EASY AND PRACTICAL
2/4/2023 4:35,9,practica,"EXCELLENT PAGE, VERY FRIENDLY"
2/4/2023 4:46,10,es muy facil,IT'S EASY TO USE
2/4/2023 4:51,9,Rapidez,because is faster
2/4/2023 5:04,9,rapides y eficiencia,BECAUSE IS GOOD
2/4/2023 5:05,10,si,ALL GOOD
2/4/2023 5:15,10,bien,gracias
2/4/2023 5:19,10,.,It is fast and easy
2/4/2023 6:05,10,Es muy rápido y cómodo,Ease
2/5/2023 0:00,10,GRACIAS,for its efficiency
2/5/2023 0:03,10,es facil,EXCELLENT SERVICE
2/5/2023 0:17,10,ES MUY FACIL Y PRACTICO,very good
2/5/2023 0:42,10,"EXCELENTE PAGINA, MUY AMIGABLE",Effective
2/5/2023 0:53,10,ES FACIL DE USAR,it's fast
2/5/2023 10:26,10,porque es más rapido,Intuitive and fast system.
2/5/2023 11:12,9,PORQUE ES BUENO,Saves time at the airport
2/5/2023 12:00,10,TODO BIEN,EXCELLENT
2/5/2023 12:42,10,gracias,IT WAS VERY SIMPLE AND EASY
2/5/2023 14:37,9,es rápido  y fácil,VERY GOOD SERVICE
2/5/2023 15:26,9,Facilidad,fast and efficient
2/5/2023 16:02,10,Por su eficiencia,FOR THE EASE OF DOING IT
2/5/2023 16:22,10,EXCELENTE SERVICIO,fast and easy
2/5/2023 16:22,10,muy bueno,Fast
2/5/2023 16:27,10,Eficaz,"Service, quality and price"
2/5/2023 16:41,9,es rapido,for greater expediting when entering the airport
2/5/2023 16:55,10,Sistema intuitivo y rápido.,because it is agile
2/5/2023 17:03,10,Saves time at the airport,quick and easy
2/5/2023 17:04,10,EXCELLENT,Very easy to check in online.
2/5/2023 17:07,10,FUE MUY SENCILLA Y FACIL,excellent service
2/5/2023 17:26,10,MUY BUEN SERVICIO,QUICK
2/5/2023 17:45,10,rápido y eficiente,success
2/5/2023 17:54,10,POR LA FACILIDAD  PARA HACERLO,very efficient
2/5/2023 17:56,10,facil y rapido,because it's easy
2/5/2023 18:20,10,Rápido,friendly and approachable
2/5/2023 18:44,10,"Servicio, calidad y precio",VERY FAST
2/5/2023 18:48,10,por mayor agilización al momento de entrar al aeropuerto,good service
2/5/2023 18:59,10,Porque es ágil,IT'S FAST
2/5/2023 19:04,10,rapido y facil,GRACIAS
2/5/2023 19:25,10,Muy fácil realizar el check in en línea.,
2/5/2023 19:40,10,excelente servicio,easy to use
2/5/2023 19:51,10,RAPIDO,Agility of the application and good user experience.
2/5/2023 1:04,10,exito,IT IS VERY INTUITIVE (EASY AND FAST)
2/5/2023 1:18,10,muy eficiente,Easy
2/5/2023 1:34,10,porque es facil,quick attention
2/5/2023 1:42,9,amigable y accesible,ok
2/5/2023 1:43,10,MUY RAPIDO,good service
2/5/2023 20:56,10,buen servicio,so far everything has been good
2/5/2023 21:03,10,ES RÁPIDO,Clear and intuitive page.
2/5/2023 21:08,10,GRACIAS,streamlines procedures
2/5/2023 21:18,10,.,very good
2/5/2023 21:23,10,facil de utilizar,FOR EASY
2/5/2023 22:03,10,Agilidad de la aplicación y buena experiencia de usuario.,It is easy
2/5/2023 22:12,10,ES MUY INTUITIVO (FACIL Y RAPIDO),the page is friendly
2/5/2023 22:13,10,Facil,I LIKE YOUR SERVICE
2/5/2023 22:19,9,rapida la atencion,for compliments
2/5/2023 22:21,10,ok,all easy to do
2/5/2023 23:05,10,buen servicio,OK
2/5/2023 23:40,9,hasta el momento todo ha estado bien,the page is better than the application
2/5/2023 23:41,10,Pagina clara e intuitiva.,Good attention
2/5/2023 23:48,9,agiliza los trámites,because it expedites the approach
2/5/2023 23:57,10,POR FACIL,excellent service and quality
2/5/2023 23:57,10,muy bien,very fast
2/5/2023 2:09,10,es facil,economic
2/5/2023 2:14,10,es amigable la pagina,It is very practical
2/5/2023 2:19,10,ME GUSTA SU SERVICIO,Very simple and intuitive.
2/5/2023 2:29,10,por cumplidos,all very clear
2/5/2023 3:24,10,todo facil de hacerlo,AND
2/5/2023 3:32,10,OK,I've never had problems
2/5/2023 4:34,10,la pagina es mejor que la aplicacion,"Excellent everything, thank you"
2/5/2023 4:58,9,Buena atencion,EASE
2/5/2023 5:00,10,porque agiliza el abordaje,Fast
2/5/2023 5:06,10,excelente servicio y calidad,FOR HOW SIMPLE IT WAS
2/5/2023 5:21,10,muy rapido,well it's easy to do
2/5/2023 5:57,10,economicos,Very good treatment and attention.
2/5/2023 9:45,10,Es muy practico,Excellent service
2/6/2023 0:28,9,Muy sencillo e intuitivo.,IT IS VERY EASY AND FAST
2/6/2023 0:31,10,todo muy claro,GRACIAS
2/6/2023 0:33,10,SI,None
2/6/2023 13:40,9,nUNCA HE TENIDO PROBLEMAS,fast and easy
2/6/2023 14:09,10,"Excelente todo, gracias","Low fare, good planes"
2/6/2023 14:13,10,FACILIDAD,very fast
2/6/2023 14:13,10,Rápido,excellent and fast
2/6/2023 14:24,9,POR LO SENCILLO QUE FUE,very easy to do things
2/6/2023 15:09,9,pues es facil de hacer,very easy
2/6/2023 15:36,10,Muy buen trato y atención .,excellent service
2/6/2023 15:53,10,Excelente servicio,very good
2/6/2023 16:00,10,ES MUY FACIL Y RAPIDO,very friendly session
2/6/2023 16:03,10,GRACIAS,because it's easy :)
2/6/2023 16:13,10,Ninguna,It is easy
2/6/2023 16:16,10,facil y rapido,IT IS EASY TO CHECK IN
2/6/2023 16:21,10,"Tarifa baja, buenos aviones",Simple
2/6/2023 16:27,10,muy rapido,easy
2/6/2023 16:36,10,excelente y rapido,BECAUSE IT'S SIMPLE
2/6/2023 16:48,10,muy sencillo de hacer las cosas,security
2/6/2023 16:53,10,muy fácil,good service
2/6/2023 17:03,10,excelente servicio,because the process is very simple
2/6/2023 17:06,10,muy bien,"For practical purposes, I just wish I could remove one's luggage and put it documented after buying it"
2/6/2023 17:15,10,muy amigable la sesion,very easy to use
2/6/2023 17:18,10,es facil,BECAUSE IT IS VERY EFFICIENT
2/6/2023 17:18,10,porque es fácil :),Easy to understand
2/6/2023 17:21,10,ES FACIL HACER EL CHECK IN,I don't know
2/6/2023 17:27,9,Sencillo,EXPEDITES THE PROCEDURES.
2/6/2023 17:34,10,facil,Speed
2/6/2023 17:39,10,PORQUE ES SENCILLO,Easy to use
2/6/2023 17:43,9,seguridad,IT'S SIMPLE
2/6/2023 17:48,9,buen servicio,very good service
2/6/2023 17:55,10,porque es muy sencillo el proceso,very viable
2/6/2023 17:57,9,por practico solo que desearia poder  quitar el equipaje a uno y ponerlo documentado despues de comprarlo,EXCELLENT SERVICE
2/6/2023 18:00,10,mu facil de usar,It's quick and easy.
2/6/2023 18:02,10,PORQUE ES MUY EFICIENTE,by the rapids of chech inn
2/6/2023 18:09,9,Fácil de entender,Very friendly site...
2/6/2023 18:25,9,no se,order
2/6/2023 18:32,9,AGILIZA LOS TRAMITES.,TOO EASY
2/6/2023 18:34,10,Rapidez,simple and practical
2/6/2023 18:38,9,Fácil de utilizar,excellent service
2/6/2023 18:47,10,muy buen servicio,It is easy
2/6/2023 18:47,10,ES SENCILLO,quick
2/6/2023 18:50,10,muy viable,it is easy to follow the instructions
2/6/2023 18:57,10,EXCELENTE SERVICIO,QUICK
2/6/2023 18:58,10,por la rapides de chech inn,It is fast and easy
2/6/2023 18:58,10,Es rápido y sencillo.,"very easy to do, thanks"
2/6/2023 19:02,10,Sitio muy amigable...,good service
2/6/2023 19:22,10,orden,QUALITY
2/6/2023 19:22,10,ES MUY FACIL,the process is easy
2/6/2023 19:29,10,Sencillo y práctico,EASY AND FAST
2/6/2023 19:45,10,exelente servico,IT'S GOOD
2/6/2023 1:06,9,es fácil,excellent service
2/6/2023 1:34,10,rapido,SPEED
2/6/2023 1:49,10,es facil seguir las instrucciones,Very practical
2/6/2023 20:18,10,RAPIDO,ok
2/6/2023 20:21,10,es rápido y fácil,quick
2/6/2023 20:29,10,"muy facil de ralizar , gracias",It is easy to use
2/6/2023 20:34,10,buen servicio,fast and easy
2/6/2023 20:36,10,CALIDAD,Why Until today!! They have been very kind and practical.
2/6/2023 21:13,10,es fácil el trámite,very kind
2/6/2023 21:19,9,FACIL Y RAPDIO,GOOD ATTENTION
2/6/2023 21:21,9,ES BUENO,IT'S VERY SIMPLE
2/6/2023 21:29,10,excelente servicio,it's fast
2/6/2023 21:38,10,RAPIDEZ,Very efficient and comfortable
2/6/2023 21:59,10,Muy practico,"Fast, safe and precise."
2/6/2023 22:01,10,rapido,very agile and fast page
2/6/2023 22:01,10,ok,FAST AND EASY
2/6/2023 22:08,10,Es fácil de utilizar,"good prices, good service in case of mishaps"
2/6/2023 22:10,10,facil y rapido,Good service
2/6/2023 22:15,10,Por que Hasta hoy!! han sido muy amables y prácticos.,It is very versatile
2/6/2023 22:19,10,muy amable,EVERYTHING IS VERY WELL WITH YOUR TICKETS AND TRIP
2/6/2023 22:32,10,BUENA ATENCION,it's fast
2/6/2023 22:35,10,ESTA MUY SENCILLO,Effectiveness
2/6/2023 22:41,9,es rapido,
2/6/2023 23:07,10,Muy eficiente y comodo,very easy
2/6/2023 23:13,10,"Rapido, seguro y preciso.",because it has a good service
2/6/2023 23:25,10,muy agil y rapida la pagina,QUICK
2/6/2023 23:40,9,FACIL Y RAPIDO,I HAD A SHORT WAIT TIME AND THE AGENT WAS EXTREMELY NICE
2/6/2023 23:46,10,"buenos precios, buen servicio en caso de percances",quick and easy
2/6/2023 23:49,9,Buen servicio,quick
2/6/2023 23:50,10,Es muy versatil,good attention
2/6/2023 23:55,10,TODO MUY BIEN CON SUS BOLETOS Y VIAJE,YES BUT IT WAS NOT SO CHEAP
2/6/2023 23:57,10,es rapido,It was simple and with precise directions.
2/6/2023 2:03,10,Eficacia,
2/6/2023 2:07,10,.,friendliness
2/6/2023 2:16,10,muy facil,accessible
2/6/2023 2:30,10,Porque tiene un buen servicio,NO COMMENT
2/6/2023 2:34,9,RAPIDO,for the service
2/6/2023 2:35,10,TUVE CORTO TIEMPO DE ESPERA Y AGENTE FUE EXTREMADAMENTE AMABLE,simple
2/6/2023 2:37,10,rapido y facil,All good
2/6/2023 2:46,10,rapida,it's fast
2/6/2023 3:01,10,buena atencion,quick
2/6/2023 3:05,9,SI PERO NO ESTUBO TAN BARATO,service ok
2/6/2023 3:20,10,Fue sencillo y con indicaciones precisas.,EASY AND SIMPLE
2/6/2023 3:25,9,.,Ok
2/6/2023 4:04,10,amigabilidad,GRACIAS
2/6/2023 4:19,10,accesible,FOR ITS CONNECTION FROM VERACRUZ TO ALL OF MEXICO
2/6/2023 4:24,10,SIN COMENTARIOS,VERY EASY AND EXPLAINED
2/6/2023 4:42,10,por el servicio,HAVE A GOOD TRIP
2/6/2023 5:09,10,sencillo,EXCELLENT SERVICE
2/6/2023 5:10,9,Todo bien,very easy
2/6/2023 6:32,10,es rapido,Very fast and friendly
2/7/2023 0:10,10,rapido,super
2/7/2023 0:39,10,servicio ok,very efficient
2/7/2023 0:46,9,FACIL Y SENCILLO,easy and practical
2/7/2023 10:24,10,Ok,are accessible
2/7/2023 13:02,10,GRACIAS,It was fast and clear
2/7/2023 13:26,9,POR SU CONEXION DE VERACRUZ A TODO MEXICO,I NEVER RECOMMEND ANYTHING
2/7/2023 13:45,10,MUY FACIL Y EXPLICADO,X
2/7/2023 14:01,10,BUEN VIAJE,"For their services, I have always received the best treatment and excellent attention."
2/7/2023 14:09,10,EXCELENTE SERVICIO,VERY EASY
2/7/2023 14:14,9,muy facil,It does not look good
2/7/2023 14:15,10,Muy rapida y amigable,SPEED
2/7/2023 14:30,10,super,very efficient and fast response
2/7/2023 14:45,10,Muy eficientes,OK
2/7/2023 15:02,10,Facil y practico,Very efficient
2/7/2023 15:08,10,son accesibles,Speed ​​in the process
2/7/2023 15:21,10,Fue rápido y claro,All very well
2/7/2023 15:32,9,NO REOMIENDO NUNCA NADA,easy
2/7/2023 15:33,10,X,good attention
2/7/2023 15:38,10,"Por sus servicios , siempre he recibido el mejor trato y excelente atención",Easy to use
2/7/2023 15:39,9,MUY FACIL,very agile
2/7/2023 15:39,9,nos e mira bien,FOR CUSTOMER SERVICE AND WHICH MAKES THE APPROACH MUCH EASIER
2/7/2023 15:49,10,RAPIDEZ,cool
2/7/2023 15:51,10,respuesta muy eficiente y rapida,excellent service whenever I use your website
2/7/2023 15:52,10,OK,Fast
2/7/2023 15:53,9,Muy eficiente,FOR RAPIDITY
2/7/2023 15:54,10,Rapidez en el tramite,"It was very easy, but I think they waste a lot of screen space and I have to see everything."
2/7/2023 15:57,10,todo muy bien,rentals
2/7/2023 15:58,10,facil,it's fast
2/7/2023 16:04,10,buena atencion,They are very good prices!
2/7/2023 16:05,10,facil de usar,speed
2/7/2023 16:07,10,bastante agil,ok
2/7/2023 16:09,9,POR LA ATENCION AL CLIENTE Y QUE FACILITA MUCHO EL ABORDAJE,LIVE AEROBUS ALWAYS THE BEST SERVICES
2/7/2023 16:16,10,cool,It is very simple
2/7/2023 16:17,10,excelente servicio siempre que ocupo su web,FOR PRACTICE AND EASY TO ACCESS
2/7/2023 16:17,10,Rápido,cheap prices
2/7/2023 16:24,9,POR RAPIDEZ,fast
2/7/2023 16:31,9,"fue muy fácil, pero creo que desperdician mucho espacio en pantalla y tengo que ver todo.",it agile
2/7/2023 16:39,10,nomas,on time
2/7/2023 16:40,10,es rapido,
2/7/2023 16:43,10,Son muy buenos precios !,good service
2/7/2023 16:47,10,rapidez,excelent service
2/7/2023 16:48,10,ok,It's easy and fast
2/7/2023 16:50,10,VIVA AEROBUS SIEMPRE LOS MEJORES SERVICIOS,
2/7/2023 16:57,10,es muy sencillo,It's fast and hassle-free
2/7/2023 16:57,10,POR PRACTICA Y FACIL DE ACCESAR,Agile
2/7/2023 17:00,10,precios economicos,For being faster and more efficient.
2/7/2023 17:02,9,rápido,"Fast, safe and simple"
2/7/2023 17:02,10,es agil,EXCELLENT RATES
2/7/2023 17:03,10,a tiempo,SIMPLE AND INTUITIVE
2/7/2023 17:10,10,.,agility and service
2/7/2023 17:11,10,buen serviio,speed
2/7/2023 17:14,10,exelente servicio,allows faster access
2/7/2023 17:14,10,Es fácil y rapido,GOOD
2/7/2023 17:16,9,.,Flexibility in reservations
2/7/2023 17:20,10,Es rápido y sin complicaciones,they offer you accessories to board and they are not necessary
2/7/2023 17:21,10,Agil,I HAVE ALWAYS TRAVELED WITHOUT PROBLEM
2/7/2023 17:23,9,Por ser más rápido y eficiente.,ALL GOOD
2/7/2023 17:25,10,EXCELENTES TARIFAS,SPEED
2/7/2023 17:25,10,"Rápido, seguro y sencillo",very good everything
2/7/2023 17:28,10,SENCILLO E INTUITIVO,never fail
2/7/2023 17:31,10,agilidad y servicio,SPEED
2/7/2023 17:33,10,rapidez,great
2/7/2023 17:34,10,permite el acceso mas rapido,EXCELLENT SERVICE
2/7/2023 17:35,9,BIEN,Because of the friendliness of the application
2/7/2023 17:39,10,Flexibilidad en reservaciones,VERY AGILE AND EASY
2/7/2023 17:40,9,te ofrecen accesorios para abordar y no sonnecesarios,super easy and fast
2/7/2023 17:41,10,HE VIAJADO SIN PROBLEMA SIEMPRE,good service
2/7/2023 17:48,10,TODO BIEN,very easy to do
2/7/2023 17:50,10,RAPIDEZ,speed
2/7/2023 17:51,10,muy bien todo,GOOD SERVICE
2/7/2023 17:54,10,Nunca Fallan,Fast and easy
2/7/2023 17:55,10,RAPIDEZ,VERY SEAMLESS PROCESS
2/7/2023 18:20,10,excelente,Good service
2/7/2023 18:25,10,EXCELENTE SERVICIO,easy
2/7/2023 18:25,10,Por lo amigable de la aplicación,efficiency
2/7/2023 18:26,10,MUY ÁGIL Y FÁCIL,ok
2/7/2023 18:27,10,Super fácil y rápido,YOUR SERVICE IS VERY AGILE
2/7/2023 18:31,9,buen servicio,speed
2/7/2023 18:37,10,muy fácil de hacer,IT WAS VERY FAST
2/7/2023 18:38,10,rapidez,Very simple and practical for travel
2/7/2023 18:43,10,BUEN SERVICIO,for the service
2/7/2023 18:43,10,Facil y rapido,"I have not had problems with the system, thank you"
2/7/2023 18:46,10,PROCESO MUY AGUIL,FOR THE ATTENTION AND EFFICIENCY
2/7/2023 18:49,10,Buen servicio,Speed ​​and simplicity in the process.
2/7/2023 18:51,10,fácil,ECONOMIC
2/7/2023 18:55,9,eficiencia,Agility
2/7/2023 18:56,9,ok,it is fast and safe
2/7/2023 18:57,10,MUY AGIL SU SERVICIO,Very fast
2/7/2023 18:58,10,rapidez,is fast
2/7/2023 19:01,10,FUE MUY RAPIDO,Easy
2/7/2023 19:02,10,Muy sencillo y práctico para el viaje,seems to be fast
2/7/2023 19:02,10,por el servicio,excellent airline
2/7/2023 19:03,9,"no he tenido problemas con el sistema, gracias",EASE OF DOING IT
2/7/2023 19:08,10,POR LA ATRENCIUON Y EFICIENCIA,for good
2/7/2023 19:19,10,Rapidez y sencillez en el proceso.,Very easy
2/7/2023 19:22,9,ECONOMICO,AGILE
2/7/2023 19:41,10,Agilidad,It is very simple
2/7/2023 19:46,10,es rapido y seguro,FOR RAPIDITY
2/7/2023 19:55,10,Muy rápido,it is practical
2/7/2023 1:07,10,es veloz,I didn't have any setbacks
2/7/2023 1:12,10,Facil,IT IS FASTER
2/7/2023 1:17,9,parece ser rapido,VERY EASY ALL THE PROCEDURES
2/7/2023 1:20,10,excelente aerolinea,very easy
2/7/2023 1:27,10,FACILIDAD DE HACERLO,It is easy
2/7/2023 1:41,10,por buenos,FAST TO CHECK IN AND DO NOT CHARGE MORE THAN FOR PREMIUM
2/7/2023 1:56,10,Muy fácil,It's good service.
2/7/2023 1:58,9,AGIL,Ease
2/7/2023 1:59,10,Es muy sencillo,Fast service
2/7/2023 20:12,10,POR RAPIDEZ,Fast and easy
2/7/2023 20:29,10,es practico,ACCESSIBLE
2/7/2023 20:29,10,No tuve ningún contratiempo,COMFORTABLE
2/7/2023 20:34,10,ES MAS RAPIDO,easy
2/7/2023 20:35,10,MUY FACIL TODOS LOS PROCEDIMIENTOS,
2/7/2023 20:36,10,muy facil,FAST AND EASY
2/7/2023 20:54,10,es fácil,for being fast
2/7/2023 21:00,10,RAPIDEZ PARA CHECK IN Y NO COBRAR MAS QUE PARA PREMIUM,price and ease
2/7/2023 21:13,9,Es buen servicio.,easy
2/7/2023 21:19,10,Facilidad,The platform is very friendly
2/7/2023 21:20,10,Servicio rápido,Electromagnetic Brake MotorS
2/7/2023 21:28,10,Rapido y sencillo,Excellente quality and fee relationship
2/7/2023 21:34,10,ACCESIBLE,simple process
2/7/2023 21:45,10,COMODO,X
2/7/2023 21:59,10,facil,IT WAS FAST
2/7/2023 22:03,10,.,and
2/7/2023 22:04,10,RAPIDO Y SENCILLO,because it is very simple
2/7/2023 22:21,9,por ser rapido,I have always traveled on that airline and I have felt comfortable with everything
2/7/2023 22:38,10,precio y facilidad,very good
2/7/2023 22:48,10,facil,"CONGRATULATIONS, ALL GOOD AND FAST"
2/7/2023 22:49,10,Electromagnetic Brake MotorS,Because the process is very friendly
2/7/2023 22:49,10,Es muy amigable la plataforma,fast and simple
2/7/2023 22:51,10,Excelente relación calidad y precio,gracias
2/7/2023 23:15,10,proceso sencillo,because it is very good service
2/7/2023 23:33,10,X,Very good
2/7/2023 23:46,9,FUE RÁPIDO,GOOD
2/7/2023 23:51,10,si,Information is well segregated
2/7/2023 23:53,10,Porque es muy sencillo,It is very easy and fast.
2/7/2023 23:59,10,he viajado siempre en esa aerolinea y me he sentido comodo con todo,comfortable and fast
2/7/2023 2:07,10,muy buena,good attention
2/7/2023 2:30,10,"FELIICIDADES, TODO BIEN Y RAPIDO",super
2/7/2023 2:38,9,Porque es muy amigable el proceso,
2/7/2023 2:59,10,rapido y sensillo,OK OK VERY GOOD
2/7/2023 3:08,10,Porque es muy buen servicio,very easy to use
2/7/2023 3:08,10,gracias,IT WAS EASY
2/7/2023 3:12,10,Muy bueno,speed
2/7/2023 3:26,9,BIEN,Agile
2/7/2023 3:34,9,La información está bien segregada,Excellent service
2/7/2023 3:57,10,Es muy fácil y rápido.,agility and functionality in the online service
2/7/2023 4:14,10,Comodo y rapido,Easy
2/7/2023 4:19,10,buen atencion,ALL VERY WELL
2/7/2023 4:27,10,super,GREAT
